Detector_Number,x,y,z,Total_Energy_Deposited,Energy_Per_Particle,Energy_Squared_Sum,Quadric_Energy_Per_Particle,sigma,n_total,m_sigma,Ix,Iy,Iz
1416,3.2,0.8,-5.5,535547550.0,0.08806899358658116,197386547100000.0,4800653.440000002,12.776379899999997,6081000000.0,0.006931144840220015,15,12,2
1417,3.2,1.6,-5.5,501718846.0,0.08247207134051122,190284173700000.0,4724417.2,12.800248699999992,6083500000.0,0.0068025075027650095,15,13,2
1418,3.2,2.4,-5.5,371387807.0,0.06104837790745459,135883295700000.0,3360612.5500000003,10.5554025,6083500000.0,0.005748449784358577,15,14,2
1419,3.2,3.2,-5.5,139954656.1,0.02301507253741161,47067704286500.0,1189159.8280399996,5.645155318999997,6081000000.0,0.003384603074126996,15,15,2
1420,3.2,4.0,-5.5,83324453.44000001,0.013985306049009737,25802552130500.0,634898.645246,3.77447536,5958000000.0,0.0025577145739492414,15,16,2
1421,3.2,4.8,-5.5,50373036.41999999,0.008491030159292033,12319647833580.0,299369.35460699996,2.421571737999999,5932500000.0,0.001774935791306349,15,17,2
1422,3.2,5.6,-5.5,42539492.68000001,0.007141093281853283,8920762469270.0,209313.86632159995,2.1241902639999997,5957000000.0,0.0015041620771339428,15,18,2
1423,3.2,6.4,-5.5,31346256.30000001,0.005382255546016485,5922778505260.0,157766.86352810008,1.7491575407999995,5824000000.0,0.0012536105201529524,15,19,2
1424,3.2,7.2,-5.5,27819887.070000004,0.004979841952922224,6446121151031.0,157042.0138197,1.5400815619000001,5586500000.0,0.0013634231970295159,15,20,2
1425,3.2,8.0,-5.5,19085552.13300001,0.0036332671107938337,3662204038504.0,84305.43585509999,1.0363132036000005,5253000000.0,0.0010929118085943293,15,21,2
1426,3.2,8.8,-5.5,15298021.631000005,0.0030108288980515655,2633647692465.0,61140.93307644999,0.9229068185999998,5081000000.0,0.0009581883695615233,15,22,2
1427,4.0,-8.8,-5.5,13857885.658999994,0.0028777667239123653,2175445084315.0,56900.43644557999,0.8591261169999997,4815500000.0,0.0009188696896597367,16,0,2
1428,4.0,-8.0,-5.5,22871737.80000001,0.0045071904227017455,5560146402410.0,146373.87096560004,1.4494580068999998,5074500000.0,0.0013940267494370313,16,1,2
1429,4.0,-7.2,-5.5,27404997.649999995,0.005162474832815295,6213196235040.0,146682.21943820003,1.5184610080000005,5308500000.0,0.0014086625320537535,16,2,2
1430,4.0,-6.4,-5.5,31179075.179999996,0.0053845220930834985,7195068882892.8,171391.28946542004,1.6865556963999997,5790500000.0,0.0013897051333583372,16,3,2
1431,4.0,-5.6,-5.5,39443599.900000006,0.006740191370471635,9002426339550.0,195335.46272299992,1.9317414500000007,5852000000.0,0.0015381430203536607,16,4,2
1432,4.0,-4.8,-5.5,46534273.54000003,0.007920727411063835,11005017206810.0,249880.97367400007,2.200568748,5875000000.0,0.0016939817979369515,16,5,2
1433,4.0,-4.0,-5.5,56587382.9,0.00944461034799299,13333208851000.0,338742.6341899999,2.7427113719999987,5991500000.0,0.0018283234238672202,16,6,2
1434,4.0,-3.2,-5.5,87493427.0,0.014387999835553363,24214623227000.0,617271.0382799997,3.9350777079999992,6081000000.0,0.002427644546091826,16,7,2
1435,4.0,-2.4,-5.5,116356030.89999999,0.019321825124543338,34336377606000.0,890435.93282,4.948258389999999,6022000000.0,0.0029191588442810156,16,8,2
1436,4.0,-1.6,-5.5,147135961.70000002,0.02418607079806033,50847224813000.0,1238558.1656000004,5.910781690000002,6083500000.0,0.0035164249628806326,16,9,2
1437,4.0,-0.8,-5.5,148732545.5,0.024458566929781284,48262919734000.0,1160318.8634900006,5.649149500000003,6081000000.0,0.0034273071798041933,16,10,2
1438,4.0,-0.0,-5.5,166079563.6,0.027311225719454036,51370441330000.0,1222501.8199999994,5.926291040000002,6081000000.0,0.0035359236636337906,16,11,2
1439,4.0,0.8,-5.5,150839594.0,0.024794870387112682,44052385620000.0,1068488.7345,5.715434070000002,6083500000.0,0.003273048494628482,16,12,2
1440,4.0,1.6,-5.5,128473951.3,0.021127109241901004,39389752590000.0,917686.5859999999,4.91089188,6081000000.0,0.0030962631411883975,16,13,2
1441,4.0,2.4,-5.5,114557424.87,0.01883858327084361,37046425058400.0,917010.7604700003,4.8719493489999985,6081000000.0,0.003002751491370616,16,14,2
1442,4.0,3.2,-5.5,77976575.07999998,0.012875920587846762,20689138152200.0,513151.9681299998,3.458287436000001,6056000000.0,0.002253235461216492,16,15,2
1443,4.0,4.0,-5.5,64279629.88999999,0.01078426807985907,19067299203900.0,467335.43227799993,2.962747394999999,5960500000.0,0.002197774576836416,16,16,2
1444,4.0,4.8,-5.5,46780900.18000001,0.007981045838096052,9688182580100.0,243198.41405599995,2.405754673,5861500000.0,0.0015930655070693859,16,17,2
1445,4.0,5.6,-5.5,35713607.688000016,0.006133723948132249,8260788706132.0,195390.57585779994,1.8517176223999994,5822500000.0,0.0014808890051887169,16,18,2
1446,4.0,6.4,-5.5,29357082.77599999,0.004974512035245275,6060376456108.7,149461.323488181,1.6722702988999991,5901500000.0,0.001251435985727493,16,19,2
1447,4.0,7.2,-5.5,25413382.05,0.004739976135409866,5350056556800.0,130822.63103599999,1.404379941,5361500000.0,0.0012942379376989117,16,20,2
1448,4.0,8.0,-5.5,17531154.390000004,0.0035305919625415374,3290337036048.2,79132.57809922002,1.0514027796000003,4965500000.0,0.0010959190024823786,16,21,2
1449,4.0,8.8,-5.5,16122949.240999999,0.0032401425323553053,2631053136603.0,69602.44110665997,0.9355581370000001,4976000000.0,0.000977925314316186,16,22,2
1450,4.8,-8.8,-5.5,12845130.31,0.0027532162276283356,2798573962078.0,81423.27622623001,0.8876590084999999,4665500000.0,0.0010757007038254334,17,0,2
1451,4.8,-8.0,-5.5,16323077.237999998,0.0031255293897558636,3022287941248.0,67170.35948190003,0.9524799492000003,5222500000.0,0.0009986440564001575,17,1,2
1452,4.8,-7.2,-5.5,17812645.801,0.0032357213080835604,2692508735349.0,73680.01419696,1.0651586076000001,5505000000.0,0.0008942161048277326,17,2,2
1453,4.8,-6.4,-5.5,24817876.413,0.004569669750138096,4703458290299.0,119247.82691446999,1.3293684293999997,5431000000.0,0.0011979814552964799,17,3,2
1454,4.8,-5.6,-5.5,34525320.779000014,0.006045936569302165,7342524198232.6,190255.36730729998,1.8782135929000006,5710500000.0,0.0014235404294995965,17,4,2
1455,4.8,-4.8,-5.5,34461924.333000004,0.005965883204881849,8420603943781.0,192647.52235776003,1.8310004296000004,5776500000.0,0.001507051495613598,17,5,2
1456,4.8,-4.0,-5.5,48785672.910000004,0.008497025674475312,11165067673600.0,265842.6359018001,2.3041803923999984,5741500000.0,0.0017459289142848118,17,6,2
1457,4.8,-3.2,-5.5,69195505.24000001,0.011687442824085806,20912064329700.0,514016.39918999985,3.1742869049999967,5920500000.0,0.002317188230614738,17,7,2
1458,4.8,-2.4,-5.5,77644769.37999998,0.012889237944887114,22707773737900.0,580834.3589170002,3.576920429000003,6024000000.0,0.002373141101159484,17,8,2
1459,4.8,-1.6,-5.5,85935750.71999997,0.014578972045126808,24605277898840.0,574400.0015740005,3.4808697249999994,5894500000.0,0.0025245757650975737,17,9,2
1460,4.8,-0.8,-5.5,102525981.2,0.017037969455754053,30460749244700.0,737830.6830399997,4.416598202000001,6017500000.0,0.0027515374872792856,17,10,2
1461,4.8,-0.0,-5.5,106332243.10000001,0.017485979789508305,33739334794000.0,814633.0042399993,4.6129214,6081000000.0,0.002865592931401042,17,11,2
1462,4.8,0.8,-5.5,96441216.78999999,0.016013485560813615,28691658111900.0,655127.5593454002,3.972016571,6022500000.0,0.002668223826285985,17,12,2
1463,4.8,1.6,-5.5,80498116.85000001,0.013292291421730516,21647592043990.0,511658.6678606998,3.580330594999999,6056000000.0,0.0023048367760711307,17,13,2
1464,4.8,2.4,-5.5,75375736.71,0.012455711263323142,22961253308290.0,590493.0999902001,3.595538908699999,6051500000.0,0.002375505296568285,17,14,2
1465,4.8,3.2,-5.5,60666646.16,0.010184948570469235,16190261941580.0,398410.8798185001,2.9016429640000005,5956500000.0,0.0020265486682629324,17,15,2
1466,4.8,4.0,-5.5,53862215.90000001,0.009245145193958122,15974996877200.0,374449.49424800003,2.5667830689999978,5826000000.0,0.00205812220669039,17,16,2
1467,4.8,4.8,-5.5,38681455.72,0.006795161303469477,8922081018900.0,240711.62023,2.188945286,5692500000.0,0.0015741687634413222,17,17,2
1468,4.8,5.6,-5.5,28818372.47,0.0051733906238219185,6073505140910.0,147992.08432400008,1.533703559,5570500000.0,0.0013272317812285702,17,18,2
1469,4.8,6.4,-5.5,25658758.360000003,0.00466353296255907,5303602314840.0,129288.38568,1.3716968685999995,5502000000.0,0.0012557007091366264,17,19,2
1470,4.8,7.2,-5.5,21102865.99999999,0.004256326341266638,5921549670230.0,154888.9282787,1.2084159,4958000000.0,0.0014724224050604562,17,20,2
1471,4.8,8.0,-5.5,21990817.647999994,0.004234703956865009,5294517335679.0,141075.25551340007,1.3392882744999999,5193000000.0,0.0013292789137497483,17,21,2
1472,4.8,8.8,-5.5,16534878.876999993,0.0030848654621268646,2717143030239.6,68374.934730201,0.97291904264,5360000000.0,0.000922598429681875,17,22,2
1473,5.6,-8.8,-5.5,12714092.661,0.002809433799801127,1973077532325.2,51590.87084884,0.8135728230000002,4525500000.0,0.0009311652434264031,18,0,2
1474,5.6,-8.0,-5.5,17281247.51,0.003354279407996895,3724422223060.0,106583.09016330002,1.157486983,5152000000.0,0.0011237633178978585,18,1,2
1475,5.6,-7.2,-5.5,22016186.890000004,0.0043618002753838545,8520184078910.0,229857.35320100005,1.342349819,5047500000.0,0.0017348798926853821,18,2,2
1476,5.6,-6.4,-5.5,24350404.929999985,0.004417707715892595,6451751409360.0,154350.71119760006,1.367496849,5512000000.0,0.0013824545266555106,18,3,2
1477,5.6,-5.6,-5.5,33037635.005999994,0.005995941017422866,8089255058827.0,192719.47006726993,1.8589437863,5510000000.0,0.0015485453026182156,18,4,2
1478,5.6,-4.8,-5.5,43158054.722,0.007555020520262583,11322901873536.3,265254.98641416,2.2396004270999996,5712500000.0,0.0017671520026401053,18,5,2
1479,5.6,-4.0,-5.5,49222702.050000004,0.008274809119946205,14150470889670.0,383149.33007689996,2.6456687392999996,5948500000.0,0.0018971393347728999,18,6,2
1480,5.6,-3.2,-5.5,53247574.81,0.00885172883550827,13376585906200.0,320700.543245,2.624149713999999,6015500000.0,0.0018239887587157633,18,7,2
1481,5.6,-2.4,-5.5,56709306.64999999,0.00960442148361419,14388652058570.0,366449.641701,2.909207031,5904500000.0,0.0019272949122590723,18,8,2
1482,5.6,-1.6,-5.5,68115281.98999998,0.011321413112274576,17124266167810.0,415564.91555860016,3.209808344000002,6016500000.0,0.0020633994417038016,18,9,2
1483,5.6,-0.8,-5.5,67648417.53,0.011277555643910978,17465077939900.0,470533.16042300005,3.3083425330000003,5998500000.0,0.0020900845073449532,18,10,2
1484,5.6,-0.0,-5.5,76457728.08000001,0.01264182011904762,21752278624000.0,550946.40792,3.547940652999999,6048000000.0,0.002313459181875234,18,11,2
1485,5.6,0.8,-5.5,71613183.6,0.011947478078078078,19264424646900.0,496853.6109900001,3.313658864000001,5994000000.0,0.00219675957431117,18,12,2
1486,5.6,1.6,-5.5,77948552.384,0.013153653794127574,25715269923757.0,655735.5181329503,3.6682140945000006,5926000000.0,0.0025671730361341346,18,13,2
1487,5.6,2.4,-5.5,59417513.43999999,0.010168137835201504,16297449103800.0,390154.297908,2.8347910239999994,5843500000.0,0.0020725643089056236,18,14,2
1488,5.6,3.2,-5.5,50884123.190000005,0.00862881519247075,12644102536470.0,315442.792269,2.518780215,5897000000.0,0.001808981493630848,18,15,2
1489,5.6,4.0,-5.5,48063386.135000005,0.008118129572671228,12369282005398.4,309874.29892995,2.4213901568,5920500000.0,0.00178211246522915,18,16,2
1490,5.6,4.8,-5.5,35120516.45700001,0.006110041137265138,8820646246101.0,206036.23393309998,1.8873396205999997,5748000000.0,0.0015500820689220958,18,17,2
1491,5.6,5.6,-5.5,28071146.84199999,0.0050342802801291225,6532717034460.0,163777.72404889995,1.6108243636000006,5576000000.0,0.001375135229793119,18,18,2
1492,5.6,6.4,-5.5,22548142.559999995,0.004139172567232675,4574428525190.0,118113.38042260002,1.289517666,5447500000.0,0.0011778566397628058,18,19,2
1493,5.6,7.2,-5.5,20348130.0955,0.003910094176691007,4498513549945.42,111935.0179857036,1.2125289398399997,5204000000.0,0.001222695966311205,18,20,2
1494,5.6,8.0,-5.5,15830564.480000006,0.0031128826034804847,2470041835930.0,55800.44268260001,0.8802300499000001,5085500000.0,0.0009271281045710595,18,21,2
1495,5.6,8.8,-5.5,13240914.822000002,0.002730085530309279,1824153777475.0,41017.17660120001,0.7494778776000001,4850000000.0,0.0008354303244774263,18,22,2
1496,6.4,-8.8,-5.5,12068278.257000001,0.002674707060505319,1928432902383.4,45502.06653756999,0.7307657491000004,4512000000.0,0.000923324642295829,19,0,2
1497,6.4,-8.0,-5.5,16118470.766000003,0.0033292307685634623,3122987546478.0,73896.40178790998,0.9722896606000005,4841500000.0,0.0010950310678307078,19,1,2
1498,6.4,-7.2,-5.5,18681702.199,0.0036876632844453218,4843183754331.8,127924.93148927002,1.1426744563000006,5066000000.0,0.0013032314129041158,19,2,2
1499,6.4,-6.4,-5.5,19935455.620000005,0.0037803082620650433,3842116883000.0,92238.94138499998,1.1670919069999999,5273500000.0,0.0011150840054514337,19,3,2
1500,6.4,-5.6,-5.5,27288911.637000006,0.005068990737809976,7530281836161.0,210202.16976680004,1.7324533270999998,5383500000.0,0.0015291924628147752,19,4,2
1501,6.4,-4.8,-5.5,34797235.6,0.006413645857524653,10054321108360.0,262226.56554199994,1.8880954090000002,5425500000.0,0.0017533065600930263,19,5,2
1502,6.4,-4.0,-5.5,41166914.6,0.007318562595555556,11326890367870.0,302056.4609019999,2.256991689999999,5625000000.0,0.0017949570892569376,19,6,2
1503,6.4,-3.2,-5.5,44213492.76000001,0.00752698208375894,10255078639850.0,241868.88186499994,2.1671279949999995,5874000000.0,0.0016355235540467922,19,7,2
1504,6.4,-2.4,-5.5,50719312.24,0.008749234473003279,16003773773200.0,410156.97203000006,2.812615601,5797000000.0,0.002070280302764496,19,8,2
1505,6.4,-1.6,-5.5,60743116.64000001,0.010331340528956545,15863327130700.0,385031.7405100001,2.8887045959999997,5879500000.0,0.0020322540212013977,19,9,2
1506,6.4,-0.8,-5.5,63755927.599999994,0.010594205317381188,17433874252000.0,431021.15314,3.038438264999998,6018000000.0,0.002081450165981694,19,10,2
1507,6.4,-0.0,-5.5,65242653.34,0.01102816993576741,18811954618200.0,465780.2459750004,3.1956004550000006,5916000000.0,0.002199429482381034,19,11,2
1508,6.4,0.8,-5.5,54090793.900000006,0.009184276067577895,14589463840000.0,360622.89341,2.7541527869999993,5889500000.0,0.0019456400041594794,19,12,2
1509,6.4,1.6,-5.5,57319422.000000015,0.009690519357565514,17294620146001.2,430846.0963700701,2.9417887593,5915000000.0,0.0021092206406600517,19,13,2
1510,6.4,2.4,-5.5,47210287.96,0.00795790778929625,12355407308400.0,324831.92672899994,2.550409338999999,5932500000.0,0.0017775099263611176,19,14,2
1511,6.4,3.2,-5.5,46536010.449999996,0.007930472128493524,12491106285250.0,310274.53502200014,2.3256982529999997,5868000000.0,0.0018068895034342052,19,15,2
1512,6.4,4.0,-5.5,34087252.56099999,0.005959830852522072,7940942179689.4,172105.28927155,1.7970035743000004,5719500000.0,0.0014780842922872146,19,16,2
1513,6.4,4.8,-5.5,33792120.57099999,0.0058922616514385335,9925745031998.0,227710.50682277998,1.8222447978999994,5735000000.0,0.001648046213114952,19,17,2
1514,6.4,5.6,-5.5,27869195.849999998,0.005145715629615953,6213405576770.0,142068.36444730003,1.516547157,5416000000.0,0.0013807258171501225,19,18,2
1515,6.4,6.4,-5.5,19805796.94000001,0.00380295640168971,4236604230760.0,97428.77682130001,1.199032475,5208000000.0,0.001185657418821674,19,19,2
1516,6.4,7.2,-5.5,21484713.28799999,0.0041288965673104625,4180744783870.0,107863.62543129998,1.1976875387999995,5203500000.0,0.0011788336368234189,19,20,2
1517,6.4,8.0,-5.5,13543715.475999994,0.0027850535628213026,2666958323491.0,76018.34572063993,0.8967409576,4863000000.0,0.0010074537009038145,19,21,2
1518,6.4,8.8,-5.5,12938636.521000002,0.002749391525924352,2749728873550.0,77110.3213388,0.8558065765999998,4706000000.0,0.0010570956022540792,19,22,2
1519,7.2,-8.8,-5.5,12806909.085000003,0.0028574094344042842,2242521974482.0,62483.08286890001,0.8379123810000001,4482000000.0,0.0010023462101851994,20,0,2
1520,7.2,-8.0,-5.5,14298130.580000002,0.002990615055427735,3478560148590.0,82842.61030859998,0.8540754300000002,4781000000.0,0.0011703136405822475,20,1,2
1521,7.2,-7.2,-5.5,19914772.65,0.003794012697656696,4488301776190.0,112252.85033799999,1.2801977759999998,5249000000.0,0.0012108370548457245,20,2,2
1522,7.2,-6.4,-5.5,19773614.67399999,0.0035776397094264504,3581888371080.0,98199.08779009999,1.1930510123999993,5527000000.0,0.001027277578756472,20,3,2
1523,7.2,-5.6,-5.5,28016737.732,0.005306702856709916,7520144774250.5,177547.11415395996,1.5046912315999994,5279500000.0,0.0015582658640745056,20,4,2
1524,7.2,-4.8,-5.5,26644092.101000007,0.005072649614659687,6489058380839.0,162271.57975200005,1.5062250823000003,5252500000.0,0.0014549431690125696,20,5,2
1525,7.2,-4.0,-5.5,27528304.127,0.004858936391668873,5427441278756.0,135503.07191399997,1.5843940172999997,5665500000.0,0.0012336176436073553,20,6,2
1526,7.2,-3.2,-5.5,37551822.535,0.006431758591247751,9697134148146.0,246710.16760988,2.0822104939000003,5838500000.0,0.00160007988845977,20,7,2
1527,7.2,-2.4,-5.5,42255786.730000004,0.007555795570853823,11811255362510.0,299220.4040608,2.24875622,5592500000.0,0.0018435855083872772,20,8,2
1528,7.2,-1.6,-5.5,48108826.89000001,0.008221622983850296,12305998985400.0,304739.07013199996,2.4891215909999995,5851500000.0,0.001798508421939324,20,9,2
1529,7.2,-0.8,-5.5,52119138.379999995,0.008743354869988257,13958948934610.0,370631.0475609999,2.7933119540000018,5961000000.0,0.0018803057972927937,20,10,2
1530,7.2,-0.0,-5.5,59869286.040000014,0.010020802751694705,18011823398470.0,448637.9118353,3.0106942301999995,5974500000.0,0.002131073958609554,20,11,2
1531,7.2,0.8,-5.5,49704626.48,0.00851033755329167,14352609221120.0,369191.6808973997,2.5741285055999996,5840500000.0,0.0019459722833602105,20,12,2
1532,7.2,1.6,-5.5,47882289.068,0.008352047630908774,13083139409873.0,342496.57760390005,2.5570025657999995,5733000000.0,0.0018927588734117579,20,13,2
1533,7.2,2.4,-5.5,44635963.279999994,0.007835682134644079,10625149003500.0,279344.62426999985,2.374065448,5696500000.0,0.0017166456622305357,20,14,2
1534,7.2,3.2,-5.5,37362010.83,0.006431192155951459,11132271658780.0,281333.195248,2.1017647789999994,5809500000.0,0.0017229568136810135,20,15,2
1535,7.2,4.0,-5.5,29609783.46899999,0.005236035980371351,7211219793228.0,165682.26762900007,1.6260711776,5655000000.0,0.0014246002203261831,20,16,2
1536,7.2,4.8,-5.5,29306624.507599995,0.00553007349893386,6653889557209.781,164265.82387426344,1.6360007971020005,5299500000.0,0.0014602396845649263,20,17,2
1537,7.2,5.6,-5.5,24822665.2,0.004473761412994503,5468945283150.0,125954.38056470004,1.3713987031000006,5548500000.0,0.0012644377377191256,20,18,2
1538,7.2,6.4,-5.5,16408647.480000002,0.003216120635045081,2963695638960.0,67581.19080900004,0.9523895130000004,5102000000.0,0.0010122728692537042,20,19,2
1539,7.2,7.2,-5.5,16884282.283,0.003468779102824859,3839906026263.4,95362.27666786802,1.0147563571,4867500000.0,0.001207745948382094,20,20,2
1540,7.2,8.0,-5.5,13633391.99,0.0027931554988731818,2266327879640.0,59321.2555221,0.8050742929000003,4881000000.0,0.0009252813617107449,20,21,2
1541,7.2,8.8,-5.5,14834569.868999999,0.003343001660619718,3201181872478.0,69636.5320328,0.8289983341999997,4437500000.0,0.0012095896435233631,20,22,2
1542,8.0,-8.8,-5.5,9292507.670999998,0.002216459790339892,1293244072262.0,32789.391452339994,0.5700131250000002,4192500000.0,0.000813745178216515,21,0,2
1543,8.0,-8.0,-5.5,12574370.499999996,0.002857486762867855,3057721160600.0,87412.15941259994,0.791171479,4400500000.0,0.0011921150373655589,21,1,2
1544,8.0,-7.2,-5.5,14006054.97,0.0029402865477065184,2503535644395.1,65188.23096280999,0.9113076857999999,4763500000.0,0.000996487765908841,21,2,2
